CBSA Name,month,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,TEMP,PRESS,RH,DP,WIND,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans
"Kalispell, MT",4.0,48.3317255172,-114.271201586,5.55862068966,23.2413793103,5.77428163393,22.7457627119,18.1666666667,16.7777777778,40.6973039333,NA,67.7638888667,NA,1.94695723333,NA,NA,NA,NA,0.0309340714286,35.6071428571,NA,NA,28060,Micropolitan Statistical Area,90928.0,5087.7,17.9,687.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalispell, MT",5.0,48.3073086697,-114.31054622,4.36747440367,17.9322033898,3.60880223529,13.9545454545,13.0588235294,12.0,45.9112902903,NA,65.0470430323,NA,1.76883764516,NA,NA,NA,NA,0.0326223225806,36.8709677419,NA,NA,28060,Micropolitan Statistical Area,90928.0,5087.7,17.9,687.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalispell, MT",6.0,48.3066763846,-114.309884462,4.67086396154,19.2428571429,2.85714285714,12.0,13.0,11.9375,54.5555556,NA,71.6430554667,NA,1.15506936667,NA,NA,NA,NA,0.0235096666667,31.9333333333,NA,NA,28060,Micropolitan Statistical Area,90928.0,5087.7,17.9,687.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalispell, MT",7.0,48.3064362197,-114.30882603,7.28952713636,30.0428571429,5.12727272727,21.3636363636,14.9,13.85,60.9462365806,NA,65.4744623548,NA,1.16995980645,NA,NA,NA,NA,0.0226469677419,31.5161290323,NA,NA,28060,Micropolitan Statistical Area,90928.0,5087.7,17.9,687.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalispell, MT",8.0,48.3067239034,-114.311158717,7.55450003448,30.7402597403,5.88,24.3,17.2666666667,16.0,58.9677419677,NA,67.6129032258,NA,1.10665322581,NA,NA,NA,NA,0.0225349677419,32.0,NA,NA,28060,Micropolitan Statistical Area,90928.0,5087.7,17.9,687.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalispell, MT",9.0,48.3074991473,-114.309919736,4.90663076744,20.4637681159,2.62,10.9,14.75,13.75,51.3736110667,NA,76.9680554667,NA,1.22618053333,NA,NA,NA,NA,0.0167888333333,23.3333333333,NA,NA,28060,Micropolitan Statistical Area,90928.0,5087.7,17.9,687.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalispell, MT",10.0,48.2992285968,-114.310680903,10.5017382903,41.6923076923,4.17142857143,17.4285714286,19.0625,17.6875,42.986559129,NA,80.8319891935,NA,1.05845183871,NA,NA,NA,NA,0.0135551612903,21.6451612903,NA,NA,28060,Micropolitan Statistical Area,90928.0,5087.7,17.9,687.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalispell, MT",11.0,48.3060993721,-114.310932233,12.1214461163,47.0,3.49,14.6,23.2,21.4666666667,27.4944444667,NA,85.2080616,NA,1.47633953846,NA,NA,NA,NA,0.0178059,20.9666666667,NA,NA,28060,Micropolitan Statistical Area,90928.0,5087.7,17.9,687.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalispell, MT",12.0,48.307043963,-114.309216993,11.9921014222,46.0,2.45,10.3,13.3529411765,12.3529411765,23.2177419032,NA,85.0510752903,NA,1.10056006452,NA,NA,NA,NA,0.0192065483871,22.6451612903,NA,NA,28060,Micropolitan Statistical Area,90928.0,5087.7,17.9,687.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kansas City, MO-KS",1.0,39.0210026216,-94.54675561,11.6618617529,44.7409638554,15.1973573889,53.6037735849,31.84,29.16,52.5765930882,NA,NA,NA,5.66890120968,0.422347225806,6.51612903226,12.6136363871,21.3225806452,0.0209371774194,22.7177419355,4.87289469136,18.7407407407,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",2.0,39.0054068698,-94.5503775907,15.2457097163,55.3517241379,19.8910795455,64.9,23.16,21.52,18.1185516429,NA,NA,NA,5.27039419643,0.426488071429,6.85714285714,11.8414867589,19.5446428571,0.0268895233645,28.8971962617,7.33987191667,25.380952381,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",3.0,39.0224218377,-94.5494292868,11.029153766,42.75,13.0621899506,48.06,20.4583333333,18.875,45.879220871,NA,NA,NA,6.26312468548,0.430914032258,6.38709677419,8.71269478788,17.4747474747,0.0311126456693,33.6456692913,3.55329011828,13.9139784946,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",4.0,39.0292655789,-94.5481425506,11.7603907126,44.175,11.8631898175,45.1818181818,30.04,27.72,63.1879629556,NA,NA,NA,6.218333325,0.465138866667,7.06666666667,9.37852766087,20.0782608696,0.0401982518519,46.7407407407,4.82334492222,15.7111111111,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",5.0,39.0200511402,-94.5502485189,7.95025826894,31.7368421053,7.63872828571,31.141025641,18.52,17.04,66.4778768495,NA,NA,NA,4.72043537097,0.320295677419,4.1935483871,7.07221483065,15.314516129,0.0351955483871,42.2114695341,2.43486410753,8.51612903226,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",6.0,39.0227301865,-94.5509482103,8.65602196032,35.5061728395,9.19069166412,37.0704225352,24.25,22.5,80.0162037333,NA,NA,NA,4.20393936667,0.309583333333,3.76666666667,6.45934343333,13.3916666667,0.0353903888889,41.6481481481,3.18012633333,11.2333333333,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",7.0,38.9996607934,-94.5709386488,9.62002619008,39.1552795031,10.73724825,42.5714285714,23.0416666667,21.375,81.9081541398,NA,NA,NA,3.66156350806,0.345833322581,5.12903225806,6.30763348387,12.935483871,0.0310786021505,39.5627240143,3.3413133625,9.1,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",8.0,39.019670593,-94.546665531,10.7262589961,43.3515151515,11.3879010588,45.2837837838,32.3,29.75,82.4224910968,NA,NA,NA,3.478991,0.400403258065,6.51612903226,7.10845125806,14.5483870968,0.0348851191336,46.1696750903,2.80642543182,14.5,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",9.0,39.0185347824,-94.5532781794,7.36939327099,29.9476744186,8.28101506522,33.1794871795,33.25,30.35,71.1976852111,NA,NA,NA,4.50607640833,0.672916633333,10.2333333333,7.6467395042,15.7058823529,0.0281333444444,34.8814814815,5.12044273438,19.625,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",10.0,39.0132092167,-94.5467410583,7.8835560875,32.417721519,10.091965725,40.2753623188,29.0,26.75,61.8539426022,NA,NA,NA,4.60910620161,0.414247225806,7.67741935484,11.8654793548,23.4301075269,0.029821605948,35.0520446097,3.66386241096,14.9315068493,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",11.0,39.0213909555,-94.547535247,7.87628345749,31.8238993711,9.21749010769,36.7777777778,23.84,22.04,47.7782407333,NA,NA,NA,6.4764583,0.380416733333,6.66666666667,10.3902357222,19.7111111111,0.021378575,25.5833333333,4.15577733333,9.11111111111,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Kansas City, MO-KS",12.0,39.0197649458,-94.5451231667,13.6895846958,51.0680272109,15.7392945333,56.3561643836,30.88,28.32,32.8746415699,NA,NA,NA,6.0125268629,0.320295709677,3.87096774194,10.6142241688,16.2077922078,0.0172187177419,20.4919354839,2.72749062338,10.974025974,28140,Metropolitan Statistical Area,2035334.0,7827.3,260.0,2326.1,821785.0,0.834589268558,88173.0,0.0895468274264,63305.0,0.0642913580147,11395.0,0.0115725460007,984658.0
"Keene, NH",1.0,42.930472,-72.272389,12.4681450896,45.3611111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0198656774194,24.3548387097,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",2.0,42.930472,-72.272389,7.91296243548,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0262698571429,29.0714285714,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",3.0,42.930472,-72.272389,8.65743936765,33.9459459459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027707,34.3548387097,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",4.0,42.930472,-72.272389,6.83863435385,28.8857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279153,37.4333333333,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",5.0,42.930472,-72.272389,7.02654822414,29.2580645161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0293597741935,38.5483870968,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",6.0,42.930472,-72.272389,7.43880441538,30.6285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0252815625,32.875,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",7.0,42.930472,-72.272389,8.19029463235,32.1891891892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285160357143,36.3928571429,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",8.0,42.930472,-72.272389,7.39915420896,30.6111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272378064516,35.8387096774,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",9.0,42.930472,-72.272389,6.14100918462,23.8285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224569333333,31.0666666667,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",10.0,42.930472,-72.272389,6.7835039403,27.4722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0155928387097,22.4193548387,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",11.0,42.930472,-72.272389,12.3000417846,45.6285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145232,21.1,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keene, NH",12.0,42.930472,-72.272389,9.07772802985,32.9166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020976,23.4516129032,NA,NA,28300,Micropolitan Statistical Area,77117.0,706.7,109.1,383.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kingsport-Bristol-Bristol, TN-VA",1.0,36.608,-82.1641,10.6777777778,40.2222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375036870968,5.25806451613,11.8105846774,20.935483871,NA,NA,7.99296074194,42.5161290323,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",2.0,36.608,-82.1641,11.13,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329056642857,4.21428571429,9.66119653571,19.0714285714,0.0305,26.0,6.08985246429,34.8928571429,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",3.0,36.608,-82.1641,9.39,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335999129032,4.45161290323,10.38887,21.2903225806,0.0295268709677,36.3548387097,9.5680043871,59.3870967742,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",4.0,36.608,-82.1641,10.975,43.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336527766667,4.6,12.8636521,29.7,0.0391476666667,54.35,10.0303358333,66.3,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",5.0,36.608,-82.1641,8.53,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301881709677,3.16129032258,7.79478390323,18.0,0.0310091774194,41.7258064516,6.58129967742,54.8709677419,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",6.0,36.608,-82.1641,11.53,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,3.0,8.99409946667,19.5333333333,0.0291979166667,44.2666666667,8.4388239,57.5,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",7.0,36.608,-82.1641,13.7818181818,52.5454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302150548387,3.25806451613,7.27418574194,18.6451612903,0.0334590645161,50.2096774194,6.94461819355,45.8064516129,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",8.0,36.608,-82.1641,13.78,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338245387097,4.03225806452,6.38446541935,14.4516129032,0.0310840483871,48.1935483871,2.62728912903,19.064516129,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",9.0,36.608,-82.1641,11.0666666667,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380972233333,5.06666666667,9.0578583,20.3666666667,0.0281431,43.3333333333,6.78930293333,49.4,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",10.0,36.608,-82.1641,8.13,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35631716129,5.16129032258,13.4872149677,28.5806451613,0.0255848709677,35.9193548387,9.13408803226,69.6129032258,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",11.0,36.608,-82.1641,10.31,41.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4648774,7.03333333333,14.9307326667,30.0333333333,NA,NA,9.6271739,63.3333333333,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kingsport-Bristol-Bristol, TN-VA",12.0,36.608,-82.1641,10.4454545455,42.4545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428889225806,6.09677419355,11.8225839032,20.1935483871,NA,NA,5.55546545161,36.7096774194,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0
"Kinston, NC",1.0,35.231459,-77.568792,8.87,35.3,NA,NA,NA,NA,39.2737902419,NA,65.9755376774,NA,5.12814293333,NA,NA,NA,NA,NA,NA,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",2.0,35.231459,-77.568792,9.13333333333,37.1111111111,NA,NA,NA,NA,39.0751488393,NA,66.8735118571,NA,5.29553575,NA,NA,NA,NA,NA,NA,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",3.0,35.231459,-77.568792,9.65,36.75,NA,NA,NA,NA,53.2840988065,NA,66.0134409355,NA,5.27919877419,NA,NA,NA,NA,0.004,3.0,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",4.0,35.231459,-77.568792,9.5875,39.75,NA,NA,NA,NA,64.4501207,NA,65.5852053667,NA,4.7754318,NA,NA,NA,NA,0.0393808,50.1666666667,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",5.0,35.231459,-77.568792,7.86363636364,32.8181818182,NA,NA,NA,NA,73.1853669516,NA,74.8120617419,NA,4.93718154839,NA,NA,NA,NA,0.0322191290323,38.1612903226,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",6.0,35.231459,-77.568792,12.61,49.7,NA,NA,NA,NA,81.2306818167,NA,66.219192,NA,4.30669826667,NA,NA,NA,NA,0.0345441666667,44.8666666667,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",7.0,35.231459,-77.568792,11.5727272727,45.8181818182,NA,NA,NA,NA,81.0849747167,NA,61.5039141,NA,4.03452653333,NA,NA,NA,NA,0.0299597,40.5,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",8.0,35.231459,-77.568792,8.4125,35.125,NA,NA,NA,NA,81.6610983065,NA,52.1662825161,NA,3.14374041935,NA,NA,NA,NA,0.025695516129,36.4193548387,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",9.0,35.231459,-77.568792,10.72,43.6,NA,NA,NA,NA,76.7979166833,NA,76.8041666667,NA,3.66631943333,NA,NA,NA,NA,0.0300839333333,43.5333333333,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",10.0,35.231459,-77.568792,8.66363636364,33.6363636364,NA,NA,NA,NA,62.7708333226,NA,83.3481183226,NA,3.85517467742,NA,NA,NA,NA,0.0278244516129,37.0322580645,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",11.0,35.231459,-77.568792,6.66,27.8,NA,NA,NA,NA,51.6629630167,NA,77.5762566333,NA,3.51811513333,NA,NA,NA,NA,NA,NA,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinston, NC",12.0,35.231459,-77.568792,10.16,40.1,NA,NA,NA,NA,35.8360215161,NA,82.9569892581,NA,4.60893812903,NA,NA,NA,NA,NA,NA,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",1.0,42.190296,-121.731369,17.9333333333,56.7777777778,8.25639986154,29.4166666667,23.25,21.5,36.1685950645,870.053763387,75.9502687742,NA,4.98215714035,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",2.0,42.190296,-121.731369,15.0,53.1,7.70846059055,27.9295774648,24.8,23.0,36.5982143214,871.297619,69.2410714643,NA,4.27964517391,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",3.0,42.190296,-121.731369,9.38,38.1,6.57427253285,25.2933333333,19.2,17.8,38.655914,873.038978452,58.6357527097,NA,6.2562360339,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",4.0,42.190296,-121.731369,7.28,28.9,5.10419733077,19.7746478873,13.8,12.8,40.7511473,870.560606067,59.0207070667,NA,6.20697403571,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",5.0,42.190296,-121.731369,3.89,16.3,2.87679191304,11.6842105263,8.2,7.8,46.0952548387,873.293010742,56.8870967742,NA,5.84028317742,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",6.0,42.190296,-121.731369,2.3875,10.125,2.18777491045,8.91891891892,8.0,7.4,58.4416667,874.509722233,53.9625,NA,5.40546773333,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",7.0,42.190296,-121.731369,5.01818181818,20.9090909091,3.68604444382,15.2526315789,13.6666666667,12.5,68.9368279355,876.102150581,46.1491935806,NA,4.40591160417,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",8.0,42.190296,-121.731369,5.62,23.5,5.34862587027,21.612244898,15.2,14.0,64.8978494194,875.241935419,50.5913979032,NA,3.99669530645,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",9.0,42.190296,-121.731369,5.43,22.4,4.08021948168,16.9108910891,17.4,16.0,57.7444444667,875.836111067,57.7763889333,NA,3.60738528333,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",10.0,42.190296,-121.731369,9.37777777778,37.8888888889,6.11730502381,24.0579710145,13.0,11.9,49.6903777742,877.30107529,63.5148193871,NA,4.35017858065,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",11.0,42.190296,-121.731369,22.23,70.2,17.7793260933,52.1333333333,22.7,21.1,34.3609299,877.302777733,74.4597222,NA,3.08539553333,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klamath Falls, OR",12.0,42.190296,-121.731369,13.7090909091,48.3636363636,10.6920045135,34.25,23.5,21.6,34.0497311935,871.990591387,76.9502688387,NA,4.30645354839,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kokomo, IN",1.0,40.485479,-86.132879,16.8555555556,59.8888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29020,Metropolitan Statistical Area,98688.0,553.6,178.3,1480.3,33091.0,0.875446440382,2601.0,0.0688113442155,1972.0,0.0521706923464,135.0,0.00357152305617,37799.0
"Kokomo, IN",2.0,40.485479,-86.132879,20.4333333333,65.1111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29020,Metropolitan Statistical Area,98688.0,553.6,178.3,1480.3,33091.0,0.875446440382,2601.0,0.0688113442155,1972.0,0.0521706923464,135.0,0.00357152305617,37799.0
"Kokomo, IN",3.0,40.485479,-86.132879,12.4222222222,45.8888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29020,Metropolitan Statistical Area,98688.0,553.6,178.3,1480.3,33091.0,0.875446440382,2601.0,0.0688113442155,1972.0,0.0521706923464,135.0,0.00357152305617,37799.0
"Kokomo, IN",4.0,40.485479,-86.132879,10.3875,41.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29020,Metropolitan Statistical Area,98688.0,553.6,178.3,1480.3,33091.0,0.875446440382,2601.0,0.0688113442155,1972.0,0.0521706923464,135.0,0.00357152305617,37799.0
