,CBSA Name,Mode,Total
2623,"Birmingham-Hoover, AL",Drive Alone,489802.0
2624,"Birmingham-Hoover, AL",Drive Alone,489802.0
2625,"Birmingham-Hoover, AL",Drive Alone,489802.0
2626,"Birmingham-Hoover, AL",Drive Alone,489802.0
2627,"Birmingham-Hoover, AL",Drive Alone,489802.0
2628,"Birmingham-Hoover, AL",Drive Alone,489802.0
2629,"Birmingham-Hoover, AL",Drive Alone,489802.0
2630,"Birmingham-Hoover, AL",Drive Alone,489802.0
2631,"Birmingham-Hoover, AL",Drive Alone,489802.0
2632,"Birmingham-Hoover, AL",Drive Alone,489802.0
2633,"Birmingham-Hoover, AL",Drive Alone,489802.0
2634,"Birmingham-Hoover, AL",Drive Alone,489802.0
2635,"Birmingham-Hoover, AL",Drive Alone,489802.0
2636,"Birmingham-Hoover, AL",Drive Alone,489802.0
2637,"Birmingham-Hoover, AL",Drive Alone,489802.0
2638,"Birmingham-Hoover, AL",Drive Alone,489802.0
2639,"Birmingham-Hoover, AL",Drive Alone,489802.0
2640,"Birmingham-Hoover, AL",Drive Alone,489802.0
2641,"Birmingham-Hoover, AL",Drive Alone,489802.0
2642,"Birmingham-Hoover, AL",Drive Alone,489802.0
2643,"Birmingham-Hoover, AL",Drive Alone,489802.0
2644,"Birmingham-Hoover, AL",Drive Alone,489802.0
2645,"Birmingham-Hoover, AL",Drive Alone,489802.0
2646,"Birmingham-Hoover, AL",Drive Alone,489802.0
2647,"Birmingham-Hoover, AL",Drive Alone,489802.0
2648,"Birmingham-Hoover, AL",Drive Alone,489802.0
2649,"Birmingham-Hoover, AL",Drive Alone,489802.0
2650,"Birmingham-Hoover, AL",Drive Alone,489802.0
2651,"Birmingham-Hoover, AL",Drive Alone,489802.0
2652,"Birmingham-Hoover, AL",Drive Alone,489802.0
2653,"Birmingham-Hoover, AL",Drive Alone,489802.0
2654,"Birmingham-Hoover, AL",Drive Alone,489802.0
2655,"Birmingham-Hoover, AL",Drive Alone,489802.0
2656,"Birmingham-Hoover, AL",Drive Alone,489802.0
2657,"Birmingham-Hoover, AL",Drive Alone,489802.0
2658,"Birmingham-Hoover, AL",Drive Alone,489802.0
2659,"Birmingham-Hoover, AL",Drive Alone,489802.0
2660,"Birmingham-Hoover, AL",Drive Alone,489802.0
2661,"Birmingham-Hoover, AL",Drive Alone,489802.0
2662,"Birmingham-Hoover, AL",Drive Alone,489802.0
2663,"Birmingham-Hoover, AL",Drive Alone,489802.0
2664,"Birmingham-Hoover, AL",Drive Alone,489802.0
2665,"Birmingham-Hoover, AL",Drive Alone,489802.0
2666,"Birmingham-Hoover, AL",Drive Alone,489802.0
2667,"Birmingham-Hoover, AL",Drive Alone,489802.0
2668,"Birmingham-Hoover, AL",Drive Alone,489802.0
2669,"Birmingham-Hoover, AL",Drive Alone,489802.0
2670,"Birmingham-Hoover, AL",Drive Alone,489802.0
2671,"Birmingham-Hoover, AL",Drive Alone,489802.0
2672,"Birmingham-Hoover, AL",Drive Alone,489802.0
2673,"Birmingham-Hoover, AL",Drive Alone,489802.0
2674,"Birmingham-Hoover, AL",Drive Alone,489802.0
2675,"Birmingham-Hoover, AL",Drive Alone,489802.0
2676,"Birmingham-Hoover, AL",Drive Alone,489802.0
2677,"Birmingham-Hoover, AL",Drive Alone,489802.0
2678,"Birmingham-Hoover, AL",Drive Alone,489802.0
2679,"Birmingham-Hoover, AL",Drive Alone,489802.0
2680,"Birmingham-Hoover, AL",Drive Alone,489802.0
2681,"Birmingham-Hoover, AL",Drive Alone,489802.0
2682,"Birmingham-Hoover, AL",Drive Alone,489802.0
2683,"Birmingham-Hoover, AL",Drive Alone,489802.0
2684,"Birmingham-Hoover, AL",Drive Alone,489802.0
2685,"Birmingham-Hoover, AL",Drive Alone,489802.0
2686,"Birmingham-Hoover, AL",Drive Alone,489802.0
2687,"Birmingham-Hoover, AL",Drive Alone,489802.0
2688,"Birmingham-Hoover, AL",Drive Alone,489802.0
2689,"Birmingham-Hoover, AL",Drive Alone,489802.0
2690,"Birmingham-Hoover, AL",Drive Alone,489802.0
2691,"Birmingham-Hoover, AL",Drive Alone,489802.0
2692,"Birmingham-Hoover, AL",Drive Alone,489802.0
2693,"Birmingham-Hoover, AL",Drive Alone,489802.0
2694,"Birmingham-Hoover, AL",Drive Alone,489802.0
2695,"Birmingham-Hoover, AL",Drive Alone,489802.0
2696,"Birmingham-Hoover, AL",Drive Alone,489802.0
2697,"Birmingham-Hoover, AL",Drive Alone,489802.0
2698,"Birmingham-Hoover, AL",Drive Alone,489802.0
2699,"Birmingham-Hoover, AL",Drive Alone,489802.0
2700,"Bismarck, ND",Carpool,62017.0
2701,"Bismarck, ND",Carpool,62017.0
2702,"Bismarck, ND",Carpool,62017.0
2703,"Bismarck, ND",Carpool,62017.0
2704,"Bismarck, ND",Carpool,62017.0
2705,"Bismarck, ND",Carpool,62017.0
2706,"Bismarck, ND",Carpool,62017.0
2707,"Bismarck, ND",Carpool,62017.0
2708,"Bismarck, ND",Carpool,62017.0
2709,"Bismarck, ND",Carpool,62017.0
2710,"Bismarck, ND",Carpool,62017.0
2711,"Bismarck, ND",Other,62017.0
2712,"Bismarck, ND",Other,62017.0
2713,"Bismarck, ND",Other,62017.0
2714,"Bismarck, ND",Other,62017.0
2715,"Bismarck, ND",Other,62017.0
2716,"Bismarck, ND",Other,62017.0
2717,"Bismarck, ND",Other,62017.0
2718,"Bismarck, ND",Other,62017.0
2719,"Bismarck, ND",Drive Alone,62017.0
2720,"Bismarck, ND",Drive Alone,62017.0
2721,"Bismarck, ND",Drive Alone,62017.0
2722,"Bismarck, ND",Drive Alone,62017.0
2723,"Bismarck, ND",Drive Alone,62017.0
2724,"Bismarck, ND",Drive Alone,62017.0
2725,"Bismarck, ND",Drive Alone,62017.0
2726,"Bismarck, ND",Drive Alone,62017.0
2727,"Bismarck, ND",Drive Alone,62017.0
2728,"Bismarck, ND",Drive Alone,62017.0
2729,"Bismarck, ND",Drive Alone,62017.0
2730,"Bismarck, ND",Drive Alone,62017.0
2731,"Bismarck, ND",Drive Alone,62017.0
2732,"Bismarck, ND",Drive Alone,62017.0
2733,"Bismarck, ND",Drive Alone,62017.0
2734,"Bismarck, ND",Drive Alone,62017.0
2735,"Bismarck, ND",Drive Alone,62017.0
2736,"Bismarck, ND",Drive Alone,62017.0
2737,"Bismarck, ND",Drive Alone,62017.0
2738,"Bismarck, ND",Drive Alone,62017.0
2739,"Bismarck, ND",Drive Alone,62017.0
2740,"Bismarck, ND",Drive Alone,62017.0
2741,"Bismarck, ND",Drive Alone,62017.0
2742,"Bismarck, ND",Drive Alone,62017.0
2743,"Bismarck, ND",Drive Alone,62017.0
2744,"Bismarck, ND",Drive Alone,62017.0
2745,"Bismarck, ND",Drive Alone,62017.0
2746,"Bismarck, ND",Drive Alone,62017.0
2747,"Bismarck, ND",Drive Alone,62017.0
2748,"Bismarck, ND",Drive Alone,62017.0
2749,"Bismarck, ND",Drive Alone,62017.0
2750,"Bismarck, ND",Drive Alone,62017.0
2751,"Bismarck, ND",Drive Alone,62017.0
2752,"Bismarck, ND",Drive Alone,62017.0
2753,"Bismarck, ND",Drive Alone,62017.0
2754,"Bismarck, ND",Drive Alone,62017.0
2755,"Bismarck, ND",Drive Alone,62017.0
2756,"Bismarck, ND",Drive Alone,62017.0
2757,"Bismarck, ND",Drive Alone,62017.0
2758,"Bismarck, ND",Drive Alone,62017.0
2759,"Bismarck, ND",Drive Alone,62017.0
2760,"Bismarck, ND",Drive Alone,62017.0
2761,"Bismarck, ND",Drive Alone,62017.0
2762,"Bismarck, ND",Drive Alone,62017.0
2763,"Bismarck, ND",Drive Alone,62017.0
2764,"Bismarck, ND",Drive Alone,62017.0
2765,"Bismarck, ND",Drive Alone,62017.0
2766,"Bismarck, ND",Drive Alone,62017.0
2767,"Bismarck, ND",Drive Alone,62017.0
2768,"Bismarck, ND",Drive Alone,62017.0
2769,"Bismarck, ND",Drive Alone,62017.0
2770,"Bismarck, ND",Drive Alone,62017.0
2771,"Bismarck, ND",Drive Alone,62017.0
2772,"Bismarck, ND",Drive Alone,62017.0
2773,"Bismarck, ND",Drive Alone,62017.0
2774,"Bismarck, ND",Drive Alone,62017.0
2775,"Bismarck, ND",Drive Alone,62017.0
2776,"Bismarck, ND",Drive Alone,62017.0
2777,"Bismarck, ND",Drive Alone,62017.0
2778,"Bismarck, ND",Drive Alone,62017.0
2779,"Bismarck, ND",Drive Alone,62017.0
2780,"Bismarck, ND",Drive Alone,62017.0
2781,"Bismarck, ND",Drive Alone,62017.0
2782,"Bismarck, ND",Drive Alone,62017.0
2783,"Bismarck, ND",Drive Alone,62017.0
2784,"Bismarck, ND",Drive Alone,62017.0
2785,"Bismarck, ND",Drive Alone,62017.0
2786,"Bismarck, ND",Drive Alone,62017.0
2787,"Bismarck, ND",Drive Alone,62017.0
2788,"Bismarck, ND",Drive Alone,62017.0
2789,"Bismarck, ND",Drive Alone,62017.0
2790,"Bismarck, ND",Drive Alone,62017.0
2791,"Bismarck, ND",Drive Alone,62017.0
2792,"Bismarck, ND",Drive Alone,62017.0
2793,"Bismarck, ND",Drive Alone,62017.0
2794,"Bismarck, ND",Drive Alone,62017.0
2795,"Bismarck, ND",Drive Alone,62017.0
2796,"Bismarck, ND",Drive Alone,62017.0
2797,"Bismarck, ND",Drive Alone,62017.0
2798,"Bismarck, ND",Drive Alone,62017.0
2799,"Bismarck, ND",Drive Alone,62017.0
2800,"Bloomington, IN",Carpool,78071.0
2801,"Bloomington, IN",Carpool,78071.0
2802,"Bloomington, IN",Carpool,78071.0
2803,"Bloomington, IN",Carpool,78071.0
2804,"Bloomington, IN",Carpool,78071.0
2805,"Bloomington, IN",Carpool,78071.0
2806,"Bloomington, IN",Carpool,78071.0
2807,"Bloomington, IN",Carpool,78071.0
2808,"Bloomington, IN",Carpool,78071.0
2809,"Bloomington, IN",Carpool,78071.0
2810,"Bloomington, IN",Other,78071.0
2811,"Bloomington, IN",Other,78071.0
2812,"Bloomington, IN",Other,78071.0
2813,"Bloomington, IN",Other,78071.0
2814,"Bloomington, IN",Other,78071.0
2815,"Bloomington, IN",Other,78071.0
2816,"Bloomington, IN",Other,78071.0
2817,"Bloomington, IN",Other,78071.0
2818,"Bloomington, IN",Other,78071.0
2819,"Bloomington, IN",Other,78071.0
2820,"Bloomington, IN",Other,78071.0
2821,"Bloomington, IN",Other,78071.0
2822,"Bloomington, IN",Other,78071.0
2823,"Bloomington, IN",Other,78071.0
2824,"Bloomington, IN",Public Transportation,78071.0
2825,"Bloomington, IN",Public Transportation,78071.0
2826,"Bloomington, IN",Public Transportation,78071.0
2827,"Bloomington, IN",Public Transportation,78071.0
2828,"Bloomington, IN",Drive Alone,78071.0
2829,"Bloomington, IN",Drive Alone,78071.0
2830,"Bloomington, IN",Drive Alone,78071.0
2831,"Bloomington, IN",Drive Alone,78071.0
2832,"Bloomington, IN",Drive Alone,78071.0
2833,"Bloomington, IN",Drive Alone,78071.0
2834,"Bloomington, IN",Drive Alone,78071.0
2835,"Bloomington, IN",Drive Alone,78071.0
2836,"Bloomington, IN",Drive Alone,78071.0
2837,"Bloomington, IN",Drive Alone,78071.0
2838,"Bloomington, IN",Drive Alone,78071.0
2839,"Bloomington, IN",Drive Alone,78071.0
2840,"Bloomington, IN",Drive Alone,78071.0
2841,"Bloomington, IN",Drive Alone,78071.0
2842,"Bloomington, IN",Drive Alone,78071.0
2843,"Bloomington, IN",Drive Alone,78071.0
2844,"Bloomington, IN",Drive Alone,78071.0
2845,"Bloomington, IN",Drive Alone,78071.0
2846,"Bloomington, IN",Drive Alone,78071.0
2847,"Bloomington, IN",Drive Alone,78071.0
2848,"Bloomington, IN",Drive Alone,78071.0
2849,"Bloomington, IN",Drive Alone,78071.0
2850,"Bloomington, IN",Drive Alone,78071.0
2851,"Bloomington, IN",Drive Alone,78071.0
2852,"Bloomington, IN",Drive Alone,78071.0
2853,"Bloomington, IN",Drive Alone,78071.0
2854,"Bloomington, IN",Drive Alone,78071.0
2855,"Bloomington, IN",Drive Alone,78071.0
2856,"Bloomington, IN",Drive Alone,78071.0
2857,"Bloomington, IN",Drive Alone,78071.0
2858,"Bloomington, IN",Drive Alone,78071.0
2859,"Bloomington, IN",Drive Alone,78071.0
2860,"Bloomington, IN",Drive Alone,78071.0
2861,"Bloomington, IN",Drive Alone,78071.0
2862,"Bloomington, IN",Drive Alone,78071.0
2863,"Bloomington, IN",Drive Alone,78071.0
2864,"Bloomington, IN",Drive Alone,78071.0
2865,"Bloomington, IN",Drive Alone,78071.0
2866,"Bloomington, IN",Drive Alone,78071.0
2867,"Bloomington, IN",Drive Alone,78071.0
2868,"Bloomington, IN",Drive Alone,78071.0
2869,"Bloomington, IN",Drive Alone,78071.0
2870,"Bloomington, IN",Drive Alone,78071.0
2871,"Bloomington, IN",Drive Alone,78071.0
2872,"Bloomington, IN",Drive Alone,78071.0
2873,"Bloomington, IN",Drive Alone,78071.0
2874,"Bloomington, IN",Drive Alone,78071.0
2875,"Bloomington, IN",Drive Alone,78071.0
2876,"Bloomington, IN",Drive Alone,78071.0
2877,"Bloomington, IN",Drive Alone,78071.0
2878,"Bloomington, IN",Drive Alone,78071.0
2879,"Bloomington, IN",Drive Alone,78071.0
2880,"Bloomington, IN",Drive Alone,78071.0
2881,"Bloomington, IN",Drive Alone,78071.0
2882,"Bloomington, IN",Drive Alone,78071.0
2883,"Bloomington, IN",Drive Alone,78071.0
2884,"Bloomington, IN",Drive Alone,78071.0
2885,"Bloomington, IN",Drive Alone,78071.0
2886,"Bloomington, IN",Drive Alone,78071.0
2887,"Bloomington, IN",Drive Alone,78071.0
2888,"Bloomington, IN",Drive Alone,78071.0
2889,"Bloomington, IN",Drive Alone,78071.0
2890,"Bloomington, IN",Drive Alone,78071.0
2891,"Bloomington, IN",Drive Alone,78071.0
2892,"Bloomington, IN",Drive Alone,78071.0
2893,"Bloomington, IN",Drive Alone,78071.0
2894,"Bloomington, IN",Drive Alone,78071.0
2895,"Bloomington, IN",Drive Alone,78071.0
2896,"Bloomington, IN",Drive Alone,78071.0
2897,"Bloomington, IN",Drive Alone,78071.0
2898,"Bloomington, IN",Drive Alone,78071.0
2899,"Bloomington, IN",Drive Alone,78071.0
2900,"Boise City-Nampa, ID",Carpool,272388.0
2901,"Boise City-Nampa, ID",Carpool,272388.0
2902,"Boise City-Nampa, ID",Carpool,272388.0
2903,"Boise City-Nampa, ID",Carpool,272388.0
2904,"Boise City-Nampa, ID",Carpool,272388.0
2905,"Boise City-Nampa, ID",Carpool,272388.0
2906,"Boise City-Nampa, ID",Carpool,272388.0
2907,"Boise City-Nampa, ID",Carpool,272388.0
2908,"Boise City-Nampa, ID",Carpool,272388.0
2909,"Boise City-Nampa, ID",Other,272388.0
2910,"Boise City-Nampa, ID",Other,272388.0
2911,"Boise City-Nampa, ID",Other,272388.0
2912,"Boise City-Nampa, ID",Other,272388.0
2913,"Boise City-Nampa, ID",Other,272388.0
2914,"Boise City-Nampa, ID",Other,272388.0
2915,"Boise City-Nampa, ID",Other,272388.0
2916,"Boise City-Nampa, ID",Other,272388.0
2917,"Boise City-Nampa, ID",Other,272388.0
2918,"Boise City-Nampa, ID",Other,272388.0
2919,"Boise City-Nampa, ID",Other,272388.0
2920,"Boise City-Nampa, ID",Other,272388.0
2921,"Boise City-Nampa, ID",Drive Alone,272388.0
2922,"Boise City-Nampa, ID",Drive Alone,272388.0
2923,"Boise City-Nampa, ID",Drive Alone,272388.0
2924,"Boise City-Nampa, ID",Drive Alone,272388.0
2925,"Boise City-Nampa, ID",Drive Alone,272388.0
2926,"Boise City-Nampa, ID",Drive Alone,272388.0
2927,"Boise City-Nampa, ID",Drive Alone,272388.0
2928,"Boise City-Nampa, ID",Drive Alone,272388.0
2929,"Boise City-Nampa, ID",Drive Alone,272388.0
2930,"Boise City-Nampa, ID",Drive Alone,272388.0
2931,"Boise City-Nampa, ID",Drive Alone,272388.0
2932,"Boise City-Nampa, ID",Drive Alone,272388.0
2933,"Boise City-Nampa, ID",Drive Alone,272388.0
2934,"Boise City-Nampa, ID",Drive Alone,272388.0
2935,"Boise City-Nampa, ID",Drive Alone,272388.0
2936,"Boise City-Nampa, ID",Drive Alone,272388.0
2937,"Boise City-Nampa, ID",Drive Alone,272388.0
2938,"Boise City-Nampa, ID",Drive Alone,272388.0
2939,"Boise City-Nampa, ID",Drive Alone,272388.0
2940,"Boise City-Nampa, ID",Drive Alone,272388.0
2941,"Boise City-Nampa, ID",Drive Alone,272388.0
2942,"Boise City-Nampa, ID",Drive Alone,272388.0
2943,"Boise City-Nampa, ID",Drive Alone,272388.0
2944,"Boise City-Nampa, ID",Drive Alone,272388.0
2945,"Boise City-Nampa, ID",Drive Alone,272388.0
2946,"Boise City-Nampa, ID",Drive Alone,272388.0
2947,"Boise City-Nampa, ID",Drive Alone,272388.0
2948,"Boise City-Nampa, ID",Drive Alone,272388.0
2949,"Boise City-Nampa, ID",Drive Alone,272388.0
2950,"Boise City-Nampa, ID",Drive Alone,272388.0
2951,"Boise City-Nampa, ID",Drive Alone,272388.0
2952,"Boise City-Nampa, ID",Drive Alone,272388.0
2953,"Boise City-Nampa, ID",Drive Alone,272388.0
2954,"Boise City-Nampa, ID",Drive Alone,272388.0
2955,"Boise City-Nampa, ID",Drive Alone,272388.0
2956,"Boise City-Nampa, ID",Drive Alone,272388.0
2957,"Boise City-Nampa, ID",Drive Alone,272388.0
2958,"Boise City-Nampa, ID",Drive Alone,272388.0
2959,"Boise City-Nampa, ID",Drive Alone,272388.0
2960,"Boise City-Nampa, ID",Drive Alone,272388.0
2961,"Boise City-Nampa, ID",Drive Alone,272388.0
2962,"Boise City-Nampa, ID",Drive Alone,272388.0
2963,"Boise City-Nampa, ID",Drive Alone,272388.0
2964,"Boise City-Nampa, ID",Drive Alone,272388.0
2965,"Boise City-Nampa, ID",Drive Alone,272388.0
2966,"Boise City-Nampa, ID",Drive Alone,272388.0
2967,"Boise City-Nampa, ID",Drive Alone,272388.0
2968,"Boise City-Nampa, ID",Drive Alone,272388.0
2969,"Boise City-Nampa, ID",Drive Alone,272388.0
2970,"Boise City-Nampa, ID",Drive Alone,272388.0
2971,"Boise City-Nampa, ID",Drive Alone,272388.0
2972,"Boise City-Nampa, ID",Drive Alone,272388.0
2973,"Boise City-Nampa, ID",Drive Alone,272388.0
2974,"Boise City-Nampa, ID",Drive Alone,272388.0
2975,"Boise City-Nampa, ID",Drive Alone,272388.0
2976,"Boise City-Nampa, ID",Drive Alone,272388.0
2977,"Boise City-Nampa, ID",Drive Alone,272388.0
2978,"Boise City-Nampa, ID",Drive Alone,272388.0
2979,"Boise City-Nampa, ID",Drive Alone,272388.0
2980,"Boise City-Nampa, ID",Drive Alone,272388.0
2981,"Boise City-Nampa, ID",Drive Alone,272388.0
2982,"Boise City-Nampa, ID",Drive Alone,272388.0
2983,"Boise City-Nampa, ID",Drive Alone,272388.0
2984,"Boise City-Nampa, ID",Drive Alone,272388.0
2985,"Boise City-Nampa, ID",Drive Alone,272388.0
2986,"Boise City-Nampa, ID",Drive Alone,272388.0
2987,"Boise City-Nampa, ID",Drive Alone,272388.0
2988,"Boise City-Nampa, ID",Drive Alone,272388.0
2989,"Boise City-Nampa, ID",Drive Alone,272388.0
2990,"Boise City-Nampa, ID",Drive Alone,272388.0
2991,"Boise City-Nampa, ID",Drive Alone,272388.0
2992,"Boise City-Nampa, ID",Drive Alone,272388.0
2993,"Boise City-Nampa, ID",Drive Alone,272388.0
2994,"Boise City-Nampa, ID",Drive Alone,272388.0
2995,"Boise City-Nampa, ID",Drive Alone,272388.0
2996,"Boise City-Nampa, ID",Drive Alone,272388.0
2997,"Boise City-Nampa, ID",Drive Alone,272388.0
2998,"Boise City-Nampa, ID",Drive Alone,272388.0
2999,"Boise City-Nampa, ID",Drive Alone,272388.0
3000,"Boston-Cambridge-Quincy, MA-NH",Carpool,2473154.0
3001,"Boston-Cambridge-Quincy, MA-NH",Carpool,2473154.0
3002,"Boston-Cambridge-Quincy, MA-NH",Carpool,2473154.0
3003,"Boston-Cambridge-Quincy, MA-NH",Carpool,2473154.0
3004,"Boston-Cambridge-Quincy, MA-NH",Carpool,2473154.0
3005,"Boston-Cambridge-Quincy, MA-NH",Carpool,2473154.0
3006,"Boston-Cambridge-Quincy, MA-NH",Carpool,2473154.0
3007,"Boston-Cambridge-Quincy, MA-NH",Carpool,2473154.0
3008,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3009,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3010,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3011,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3012,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3013,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3014,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3015,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3016,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3017,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3018,"Boston-Cambridge-Quincy, MA-NH",Other,2473154.0
3019,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3020,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3021,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3022,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3023,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3024,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3025,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3026,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3027,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3028,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3029,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3030,"Boston-Cambridge-Quincy, MA-NH",Public Transportation,2473154.0
3031,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3032,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3033,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3034,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3035,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3036,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3037,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3038,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3039,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3040,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3041,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3042,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3043,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3044,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3045,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3046,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3047,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3048,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3049,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3050,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3051,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3052,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3053,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3054,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3055,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3056,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3057,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3058,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3059,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3060,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3061,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3062,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3063,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3064,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3065,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3066,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3067,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3068,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3069,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3070,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3071,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3072,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3073,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3074,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3075,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3076,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3077,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3078,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3079,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3080,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3081,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3082,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3083,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3084,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3085,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3086,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3087,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3088,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3089,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3090,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3091,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3092,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3093,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3094,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3095,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3096,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3097,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3098,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3099,"Boston-Cambridge-Quincy, MA-NH",Drive Alone,2473154.0
3100,"Boulder, CO",Carpool,183369.0
3101,"Boulder, CO",Carpool,183369.0
3102,"Boulder, CO",Carpool,183369.0
3103,"Boulder, CO",Carpool,183369.0
3104,"Boulder, CO",Carpool,183369.0
3105,"Boulder, CO",Carpool,183369.0
3106,"Boulder, CO",Carpool,183369.0
3107,"Boulder, CO",Carpool,183369.0
3108,"Boulder, CO",Other,183369.0
3109,"Boulder, CO",Other,183369.0
