CBSA Name,season,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,TEMP,PRESS,RH,DP,WIND,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010
"Aberdeen, SD",Fall,45.4625,-98.486111,7.23571428571,29.0,NA,NA,21.1333333333,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10100,Micropolitan Statistical Area,40602.0,2838.9,14.3,934.0
"Aberdeen, SD",Spring,45.4625,-98.486111,5.15333333333,21.6,NA,NA,18.7666666667,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10100,Micropolitan Statistical Area,40602.0,2838.9,14.3,934.0
"Aberdeen, SD",Summer,45.4625,-98.486111,6.32580645161,26.1612903226,NA,NA,18.7666666667,17.2333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10100,Micropolitan Statistical Area,40602.0,2838.9,14.3,934.0
"Aberdeen, SD",Winter,45.4625,-98.486111,6.17586206897,24.5517241379,NA,NA,9.88888888889,9.18518518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10100,Micropolitan Statistical Area,40602.0,2838.9,14.3,934.0
"Adjuntas, PR",Fall,18.175378,-66.725988,2.9,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10260,Micropolitan Statistical Area,19483.0,66.7,292.1,954.2
"Adjuntas, PR",Spring,18.175378,-66.725988,5.71923076923,23.6923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10260,Micropolitan Statistical Area,19483.0,66.7,292.1,954.2
"Adjuntas, PR",Summer,18.175378,-66.725988,7.53333333333,31.1666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10260,Micropolitan Statistical Area,19483.0,66.7,292.1,954.2
"Adjuntas, PR",Winter,18.175378,-66.725988,3.02222222222,12.5555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10260,Micropolitan Statistical Area,19483.0,66.7,292.1,954.2
"Adrian, MI",Fall,41.995568,-83.946559,7.803125,31.34375,8.64390986747,35.8395061728,NA,NA,43.1493827,985.2167368,NA,NA,5.165383,NA,NA,NA,NA,0.0247778888889,36.8888888889,NA,NA,10300,Micropolitan Statistical Area,99892.0,749.6,133.3,846.5
"Adrian, MI",Spring,41.995568,-83.946559,7.51290322581,31.3225806452,8.59225826923,34.9277108434,NA,NA,55.421863828,984.077240161,NA,NA,4.97420254839,NA,NA,NA,NA,0.038771525641,45.2051282051,NA,NA,10300,Micropolitan Statistical Area,99892.0,749.6,133.3,846.5
"Adrian, MI",Summer,41.995568,-83.946559,8.76428571429,35.4285714286,9.65966866864,39.1666666667,NA,NA,68.4504693152,984.589669098,NA,NA,3.41470244565,NA,NA,NA,NA,0.0312123888889,39.0111111111,NA,NA,10300,Micropolitan Statistical Area,99892.0,749.6,133.3,846.5
"Adrian, MI",Winter,41.995568,-83.946559,11.0892857143,41.6428571429,10.3879522105,40.5730337079,NA,NA,21.1912037333,984.959259267,NA,NA,5.90921295556,NA,NA,NA,NA,NA,NA,NA,NA,10300,Micropolitan Statistical Area,99892.0,749.6,133.3,846.5
"Akron, OH",Fall,41.0995479417,-81.4206226019,8.48058252427,33.5631067961,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302551674419,3.17829457364,NA,NA,0.0189664,24.75,1.4316725814,7.82170542636,10420,Metropolitan Statistical Area,703200.0,900.1,781.2,2412.8
"Akron, OH",Spring,41.0979906337,-81.4287668218,9.17524752475,36.9603960396,8.45,33.9285714286,NA,NA,NA,NA,NA,NA,NA,0.30963261828,3.54301075269,NA,NA,0.0258667108434,32.5240963855,1.27215653226,6.93010752688,10420,Metropolitan Statistical Area,703200.0,900.1,781.2,2412.8
"Akron, OH",Summer,41.0980377547,-81.4255666226,11.4726415094,44.6226415094,11.4,44.0,NA,NA,NA,NA,NA,NA,NA,0.301585146739,3.13043478261,NA,NA,0.0259695,34.4619565217,1.147861125,6.34239130435,10420,Metropolitan Statistical Area,703200.0,900.1,781.2,2412.8
"Akron, OH",Winter,41.0834807654,-81.4689953951,11.3419753086,43.1111111111,20.5857142857,67.1428571429,NA,NA,NA,NA,NA,NA,NA,0.317406307692,3.81065088757,NA,NA,NA,NA,3.61494526036,15.6035502959,10420,Metropolitan Statistical Area,703200.0,900.1,781.2,2412.8
"Albany, GA",Fall,31.576917,-84.100194,12.5519132156,44.8554216867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10500,Metropolitan Statistical Area,157308.0,1932.6,81.4,922.7
"Albany, GA",Spring,31.576917,-84.100194,10.5197677232,41.9042145594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10500,Metropolitan Statistical Area,157308.0,1932.6,81.4,922.7
"Albany, GA",Summer,31.576917,-84.100194,10.744642024,42.2170542636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10500,Metropolitan Statistical Area,157308.0,1932.6,81.4,922.7
"Albany, GA",Winter,31.576917,-84.100194,8.58629785862,34.9855072464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10500,Metropolitan Statistical Area,157308.0,1932.6,81.4,922.7
"Albany-Schenectady-Troy, NY",Fall,42.6538463855,-73.755450241,5.77710843373,24.0843373494,6.17944295604,25.8804347826,NA,NA,NA,NA,NA,NA,NA,0.302129622222,3.07777777778,NA,NA,0.0221793121387,23.8092485549,2.26542417778,3.98888888889,10580,Metropolitan Statistical Area,870716.0,2811.6,309.7,2944.9
"Albany-Schenectady-Troy, NY",Spring,42.6556601124,-73.7555769663,5.36741573034,22.4494382022,5.08836419807,21.7413793103,NA,NA,NA,NA,NA,NA,NA,0.300985655914,3.09677419355,NA,NA,0.0340823763441,35.5860215054,0.902231989247,1.58064516129,10580,Metropolitan Statistical Area,870716.0,2811.6,309.7,2944.9
"Albany-Schenectady-Troy, NY",Summer,42.6543623596,-73.7554862921,8.06179775281,33.5393258427,6.81590486829,29.7894736842,NA,NA,NA,NA,NA,NA,NA,0.300090576087,3.02173913043,NA,NA,0.0273513798883,31.7988826816,1.51805757609,2.23913043478,10580,Metropolitan Statistical Area,870716.0,2811.6,309.7,2944.9
"Albany-Schenectady-Troy, NY",Winter,42.6538,-73.755447,9.06625,35.875,10.0740497184,40.4051724138,NA,NA,NA,NA,NA,NA,NA,0.3270062,3.92222222222,NA,NA,0.0273285722222,27.9888888889,1.76591028889,3.31111111111,10580,Metropolitan Statistical Area,870716.0,2811.6,309.7,2944.9
"Albuquerque, NM",Fall,35.0753262524,-106.606846977,7.13814448399,29.2602230483,5.63333333333,23.6666666667,27.485013624,24.8174386921,52.7259407222,854.4346216,42.6354106667,NA,3.51074246667,0.310490025974,5.03246753247,14.3102405667,26.3111111111,0.025560084127,31.8047619048,0.741099258427,4.12359550562,10740,Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6
"Albuquerque, NM",Spring,35.0784681633,-106.602891716,6.1811178961,25.2710622711,5.62258064516,23.5161290323,34.8835978836,30.746031746,63.649680543,850.840949817,23.6496221075,NA,5.08672664516,0.250177222826,2.91847826087,9.33895451087,20.9130434783,0.0404416741071,44.6056547619,0.648767817204,0.688172043011,10740,Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6
"Albuquerque, NM",Summer,35.0744788743,-106.606669465,5.34720723265,22.3143939394,4.90967741935,20.5483870968,19.72823219,18.0844327177,75.1320199457,854.76222825,39.6453804239,NA,4.25878626087,0.206176183673,2.40136054422,7.4482581413,16.6739130435,0.0371275834684,42.9594813614,0.480118923913,0.130434782609,10740,Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6
"Albuquerque, NM",Winter,35.0728709427,-106.606586294,6.90340689094,28.0258302583,5.10769230769,21.1923076923,29.9071038251,26.5765027322,42.7789049889,852.2220411,35.1833735778,NA,4.07186794444,0.314359971591,4.93181818182,15.3490608556,28.5,0.0253810393901,31.6963151207,0.345748455556,1.26666666667,10740,Metropolitan Statistical Area,887077.0,9282.5,95.6,3518.6
"Alexandria, LA",Fall,31.177638,-92.410611,7.30666666667,29.7,10.3258102222,42.8333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10780,Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2
"Alexandria, LA",Spring,31.177638,-92.410611,7.13870967742,29.7419354839,9.42440626136,38.5229885057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10780,Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2
"Alexandria, LA",Summer,31.177638,-92.410611,8.74545454545,36.0,11.6560211889,45.1420454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10780,Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2
"Alexandria, LA",Winter,31.177638,-92.410611,7.60384615385,30.9230769231,7.79553614286,33.9047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10780,Metropolitan Statistical Area,153922.0,1961.0,78.5,803.2
"Allegan, MI",Fall,42.767786,-86.148577,6.90666666667,28.3333333333,NA,NA,NA,NA,43.5425926,994.4412037,75.3708333333,NA,4.39305557778,NA,NA,NA,NA,0.0237106666667,39.8888888889,NA,NA,10880,Micropolitan Statistical Area,111408.0,825.2,135.0,349.9
"Allegan, MI",Spring,42.767786,-86.148577,8.02333333333,32.8666666667,NA,NA,NA,NA,53.2379032473,992.804659484,67.6321684839,NA,4.56890678495,NA,NA,NA,NA,0.0384045421687,44.7951807229,NA,NA,10880,Micropolitan Statistical Area,111408.0,825.2,135.0,349.9
"Allegan, MI",Summer,42.767786,-86.148577,8.81290322581,35.7096774194,NA,NA,NA,NA,67.3337862826,993.427989087,78.3990036304,NA,3.10955609783,NA,NA,NA,NA,0.03311325,42.097826087,NA,NA,10880,Micropolitan Statistical Area,111408.0,825.2,135.0,349.9
"Allegan, MI",Winter,42.767786,-86.148577,10.9074074074,40.0740740741,NA,NA,NA,NA,22.9444444222,993.933333356,73.4731481778,NA,5.43569446667,NA,NA,NA,NA,NA,NA,NA,NA,10880,Micropolitan Statistical Area,111408.0,825.2,135.0,349.9
"Allentown-Bethlehem-Easton, PA-NJ",Fall,40.6570732819,-75.3247878,8.80413653253,33.4184615385,9.9,41.0,12.5574712644,11.6091954023,44.9966750444,999.094650678,66.9644192,NA,NA,NA,NA,9.69586822093,18.5872093023,0.0181767780899,23.654494382,0.478064921788,3.25139664804,10900,Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3
"Allentown-Bethlehem-Easton, PA-NJ",Spring,40.6592168289,-75.3228121663,7.73744472048,31.0670731707,6.88666666667,28.4666666667,14.5474860335,13.4413407821,54.9242769231,998.304378209,61.953506011,NA,NA,0.318279580645,3.38709677419,11.091335375,22.7608695652,0.0297299758065,36.1397849462,1.26745980488,11.1280487805,10900,Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3
"Allentown-Bethlehem-Easton, PA-NJ",Summer,40.6609572016,-75.3217052228,8.87458449072,36.016722408,9.775,39.4166666667,14.956284153,13.8469945355,67.9556355761,999.260365185,72.2237200652,NA,NA,0.3,3.0,7.18174653371,17.1516853933,0.0268147026239,38.3090379009,0.235897331522,2.85869565217,10900,Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3
"Allentown-Bethlehem-Easton, PA-NJ",Winter,40.6599417892,-75.3212402853,13.9881531722,49.2642140468,14.725,51.9166666667,14.9722222222,13.8444444444,26.5060185222,999.053842633,60.4832407556,NA,NA,0.323915520548,4.1095890411,16.75335112,30.6114285714,0.0210837594203,26.252173913,1.71519871508,10.5027932961,10900,Metropolitan Statistical Area,821173.0,1453.2,565.1,3889.3
"Altoona, PA",Fall,40.535278,-78.370833,8.69089324118,34.6987951807,NA,NA,11.8444444444,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202684157303,25.5168539326,1.64369376404,9.50561797753,11020,Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7
"Altoona, PA",Spring,40.535278,-78.370833,10.1369136613,40.3333333333,NA,NA,14.0107526882,12.9569892473,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0306133111111,37.2888888889,1.21757502985,6.67164179104,11020,Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7
"Altoona, PA",Summer,40.535278,-78.370833,10.1782387791,41.0705882353,NA,NA,15.0,13.9130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0241962967033,35.5714285714,0.301742404494,3.62921348315,11020,Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7
"Altoona, PA",Winter,40.535278,-78.370833,15.3905420966,55.724137931,NA,NA,14.2666666667,13.1777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229286179775,27.1011235955,4.23680467778,19.4,11020,Metropolitan Statistical Area,127089.0,525.8,241.7,2428.7
"Anchorage, AK",Fall,61.4548404801,-149.387892215,7.56361849668,29.3045356371,NA,NA,29.510805501,25.695481336,NA,NA,NA,NA,NA,0.677734444444,12.6049382716,NA,NA,0.0109486666667,15.8888888889,NA,NA,11260,Metropolitan Statistical Area,380821.0,26312.6,14.5,3006.9
"Anchorage, AK",Spring,61.4562600708,-149.388337456,5.95760642564,22.380761523,2.3935483871,9.96774193548,27.0399274047,24.054446461,NA,NA,NA,NA,NA,0.803298583333,14.9166666667,NA,NA,0.0272996184211,27.7631578947,NA,NA,11260,Metropolitan Statistical Area,380821.0,26312.6,14.5,3006.9
"Anchorage, AK",Summer,61.4577737877,-149.380706519,2.68642310722,11.0385438972,1.74347826087,7.26086956522,8.58431372549,7.93333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149524,16.6823529412,NA,NA,11260,Metropolitan Statistical Area,380821.0,26312.6,14.5,3006.9
"Anchorage, AK",Winter,61.4587986552,-149.383683101,5.19469932044,20.3556034483,0.824,3.44,18.5553359684,16.1581027668,NA,NA,NA,NA,NA,0.670381757396,12.0710059172,NA,NA,NA,NA,NA,NA,11260,Metropolitan Statistical Area,380821.0,26312.6,14.5,3006.9
"Anderson, IN",Fall,40.125703,-85.652184,9.57426447222,38.5578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170206666667,25.0,NA,NA,11300,Metropolitan Statistical Area,131636.0,451.9,291.3,1327.9
"Anderson, IN",Spring,40.125703,-85.652184,11.1477858495,42.6428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0331529390244,35.5,NA,NA,11300,Metropolitan Statistical Area,131636.0,451.9,291.3,1327.9
"Anderson, IN",Summer,40.125703,-85.652184,12.6435463953,47.6629213483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202930120482,25.7469879518,NA,NA,11300,Metropolitan Statistical Area,131636.0,451.9,291.3,1327.9
"Anderson, IN",Winter,40.125703,-85.652184,13.8032078061,49.0648148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11300,Metropolitan Statistical Area,131636.0,451.9,291.3,1327.9
"Ann Arbor, MI",Fall,42.240565,-83.599602,8.26444444444,33.2444444444,8.57669090395,35.3103448276,NA,NA,43.6709582022,989.85799,NA,NA,4.0221051573,NA,NA,NA,NA,0.0217936136364,26.6363636364,NA,NA,11460,Metropolitan Statistical Area,344791.0,706.0,488.4,3363.5
"Ann Arbor, MI",Spring,42.240565,-83.599602,7.88181818182,32.9090909091,8.95647729032,36.8709677419,NA,NA,56.0201613333,988.306003591,NA,NA,4.51137987097,NA,NA,NA,NA,0.0359663465909,41.9147727273,NA,NA,11460,Metropolitan Statistical Area,344791.0,706.0,488.4,3363.5
"Ann Arbor, MI",Summer,42.240565,-83.599602,10.3217391304,40.0434782609,11.1012069497,43.4831460674,NA,NA,69.6514476522,988.879683043,NA,NA,3.22800242391,NA,NA,NA,NA,0.0285740169492,35.8474576271,NA,NA,11460,Metropolitan Statistical Area,344791.0,706.0,488.4,3363.5
"Ann Arbor, MI",Winter,42.240565,-83.599602,12.0395348837,44.5581395349,9.83294507778,38.9333333333,NA,NA,22.5884831685,989.000936326,NA,NA,5.01235953933,NA,NA,NA,NA,0.0305682111111,30.6,NA,NA,11460,Metropolitan Statistical Area,344791.0,706.0,488.4,3363.5
"Appleton, WI",Fall,44.30738,-88.395134,8.9976744186,35.6279069767,9.65195523889,37.9444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02450428,31.88,NA,NA,11540,Metropolitan Statistical Area,225666.0,955.8,236.1,1950.0
"Appleton, WI",Spring,44.30738,-88.395134,6.91927710843,28.1325301205,8.51881709341,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377350666667,39.8333333333,NA,NA,11540,Metropolitan Statistical Area,225666.0,955.8,236.1,1950.0
"Appleton, WI",Summer,44.30738,-88.395134,8.21851851852,33.1481481481,7.80369578409,31.6666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029139076087,32.3586956522,NA,NA,11540,Metropolitan Statistical Area,225666.0,955.8,236.1,1950.0
"Appleton, WI",Winter,44.30738,-88.395134,10.4406976744,39.2674418605,12.1753901111,45.8444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11540,Metropolitan Statistical Area,225666.0,955.8,236.1,1950.0
"Ardmore, OK",Fall,33.880812,-97.275896,5.82016728205,24.0909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03654525,45.9,NA,NA,11620,Micropolitan Statistical Area,56980.0,1336.2,42.6,481.2
"Ardmore, OK",Spring,33.880812,-97.275896,8.04807458088,33.0895522388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0390894731183,46.8172043011,NA,NA,11620,Micropolitan Statistical Area,56980.0,1336.2,42.6,481.2
"Ardmore, OK",Summer,33.880812,-97.275896,10.9699828182,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0349775232558,43.8953488372,NA,NA,11620,Micropolitan Statistical Area,56980.0,1336.2,42.6,481.2
"Ardmore, OK",Winter,33.880812,-97.275896,8.69331810366,34.4320987654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0310144637681,33.0869565217,NA,NA,11620,Micropolitan Statistical Area,56980.0,1336.2,42.6,481.2
"Asheville, NC",Fall,35.5668,-82.7416718,7.092,28.8533333333,6.16927164088,25.5604395604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294581,32.95625,NA,NA,11700,Metropolitan Statistical Area,424858.0,2033.0,209.0,728.7
"Asheville, NC",Spring,35.569,-82.7331129459,8.22567567568,34.0675675676,7.94904529545,31.8976377953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0396281385542,43.063253012,NA,NA,11700,Metropolitan Statistical Area,424858.0,2033.0,209.0,728.7
"Asheville, NC",Summer,35.5613945312,-82.7627011719,8.203125,33.90625,8.95509657399,35.9389312977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295567608696,34.5163043478,NA,NA,11700,Metropolitan Statistical Area,424858.0,2033.0,209.0,728.7
"Asheville, NC",Winter,35.5668,-82.7416718,8.51733333333,34.04,6.53288570813,25.8319327731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11700,Metropolitan Statistical Area,424858.0,2033.0,209.0,728.7
"Athens, OH",Fall,39.442165,-81.908827,6.63103448276,27.6551724138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11900,Micropolitan Statistical Area,64757.0,503.6,128.6,2950.8
"Athens, OH",Spring,39.442165,-81.908827,7.0,28.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11900,Micropolitan Statistical Area,64757.0,503.6,128.6,2950.8
"Athens, OH",Summer,39.442165,-81.908827,9.07692307692,37.0769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11900,Micropolitan Statistical Area,64757.0,503.6,128.6,2950.8
"Athens, OH",Winter,39.442165,-81.908827,9.23181818182,36.2272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11900,Micropolitan Statistical Area,64757.0,503.6,128.6,2950.8
"Athens, TN",Fall,35.450115,-84.596195,8.54666666667,34.7666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021877525,31.4,0.872499808989,1.66292134831,11940,Micropolitan Statistical Area,52266.0,430.1,121.5,243.9
"Athens, TN",Spring,35.450115,-84.596195,9.27407407407,38.2222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031259688172,39.4086021505,0.820098935484,3.45161290323,11940,Micropolitan Statistical Area,52266.0,430.1,121.5,243.9
"Athens, TN",Summer,35.450115,-84.596195,10.0838709677,40.7741935484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197444565217,30.5760869565,0.45514401087,0.728260869565,11940,Micropolitan Statistical Area,52266.0,430.1,121.5,243.9
"Athens, TN",Winter,35.450115,-84.596195,7.81739130435,32.6086956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0321428571429,36.5238095238,1.27399435556,7.5,11940,Micropolitan Statistical Area,52266.0,430.1,121.5,243.9
"Athens-Clarke County, GA",Fall,33.918067,-83.344495,9.81379310345,39.7586206897,8.46630244565,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022005625,29.55,NA,NA,12020,Metropolitan Statistical Area,192541.0,1024.8,187.9,1442.5
"Athens-Clarke County, GA",Spring,33.918067,-83.344495,9.668,39.52,10.4742795758,41.9047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0328004408602,39.4408602151,NA,NA,12020,Metropolitan Statistical Area,192541.0,1024.8,187.9,1442.5
"Athens-Clarke County, GA",Summer,33.918067,-83.344495,12.7846153846,48.0384615385,10.8346496869,42.358490566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0259406630435,34.0108695652,NA,NA,12020,Metropolitan Statistical Area,192541.0,1024.8,187.9,1442.5
"Athens-Clarke County, GA",Winter,33.918067,-83.344495,9.57916666667,37.9166666667,7.60968212432,31.8210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0311765714286,34.0476190476,NA,NA,12020,Metropolitan Statistical Area,192541.0,1024.8,187.9,1442.5
"Atlanta-Sandy Springs-Marietta, GA",Fall,33.781964954,-84.3936451527,11.5184105858,42.0359897172,8.44391251728,34.2818791946,16.568627451,15.3333333333,53.5991674,985.649377215,72.4872554222,NA,2.60901082641,0.378193940741,5.78888888889,9.34428080556,15.3555555556,0.0223559981481,29.7592592593,0.682727894444,0.938888888889,12060,Metropolitan Statistical Area,5268860.0,8338.5,631.9,2173.0
"Atlanta-Sandy Springs-Marietta, GA",Spring,33.7781866632,-84.3933412649,10.5645470246,41.8121827411,10.0808580032,39.8786610879,18.2242990654,16.8691588785,64.7757052796,983.744814692,72.3169889785,NA,NA,0.258348162162,3.72432432432,5.99786878169,12.1795774648,0.0315656727664,39.9407965554,0.661006446237,0.774193548387,12060,Metropolitan Statistical Area,5268860.0,8338.5,631.9,2173.0
"Atlanta-Sandy Springs-Marietta, GA",Summer,33.767302013,-84.3788113717,11.2036059152,44.539295393,11.1022992863,43.7415966387,20.875,19.21875,74.8326166884,983.608402145,78.8247880435,NA,1.82664602083,0.374096221014,5.38405797101,8.22944067036,13.6925207756,0.0256299034268,36.753894081,0.624244483696,0.880434782609,12060,Metropolitan Statistical Area,5268860.0,8338.5,631.9,2173.0
"Atlanta-Sandy Springs-Marietta, GA",Winter,33.7728640594,-84.3913472489,10.357197242,39.0603448276,7.39059441236,30.4080717489,15.0291262136,13.9223300971,42.5775099963,984.634802548,68.7951867416,NA,2.59965548864,0.306161003953,4.65217391304,7.98587861922,14.9074733096,0.0278089244186,31.8110465116,0.888495266667,1.81111111111,12060,Metropolitan Statistical Area,5268860.0,8338.5,631.9,2173.0
"Atlantic City, NJ",Fall,39.4121119231,-74.4395269231,6.525,27.2115384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0239138666667,26.7333333333,0.360561588889,0.744444444444,"Atlantic City-Hammonton, NJ",NA,NA,NA,NA,NA
"Atlantic City, NJ",Spring,39.4148988852,-74.440013377,7.53442622951,31.0655737705,6.22903225806,25.9677419355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0380891304348,40.1086956522,0.24706944086,0.591397849462,"Atlantic City-Hammonton, NJ",NA,NA,NA,NA,NA
"Atlantic City, NJ",Summer,39.4122515,-74.4395512857,7.32142857143,30.3571428571,6.0625,25.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0323201630435,36.0869565217,0.149627858696,0.369565217391,"Atlantic City-Hammonton, NJ",NA,NA,NA,NA,NA
"Atlantic City, NJ",Winter,39.4132048814,-74.4397176949,9.25084745763,36.1355932203,10.71,34.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280388555556,29.2444444444,0.925938702381,2.54761904762,"Atlantic City-Hammonton, NJ",NA,NA,NA,NA,NA
"Augusta-Richmond County, GA-SC",Fall,33.5782938,-81.9425236909,9.59636363636,38.3636363636,9.13803791922,36.7094972067,13.9523809524,12.9523809524,56.0594001556,1013.66193642,68.7233612944,NA,1.89707026111,NA,NA,NA,NA,0.02413892891,30.4502369668,1.80282586667,12.6444444444,12260,Metropolitan Statistical Area,556877.0,3270.3,170.3,1098.6
"Augusta-Richmond County, GA-SC",Spring,33.5815457667,-81.9407357,9.27666666667,37.9,10.5581211916,42.3025641026,16.6,15.35,68.978657543,1011.20804825,63.3919476559,NA,NA,NA,NA,NA,NA,0.0320094903047,38.5927977839,1.72200951613,9.93548387097,12260,Metropolitan Statistical Area,556877.0,3270.3,170.3,1098.6
"Augusta-Richmond County, GA-SC",Summer,33.5891692295,-81.9365441803,10.068852459,40.9836065574,10.6520283555,42.2045454545,14.2142857143,13.1428571429,78.8390044239,1010.60522998,71.316142875,NA,1.78829369048,NA,NA,NA,NA,0.025174298913,33.1956521739,1.98164280435,14.8695652174,12260,Metropolitan Statistical Area,556877.0,3270.3,170.3,1098.6
"Augusta-Richmond County, GA-SC",Winter,33.5894434,-81.9363934364,9.32181818182,37.8727272727,8.2952408843,33.2349726776,12.2105263158,11.2631578947,45.8168172768,1013.07367727,64.2443377841,NA,1.88863631818,NA,NA,NA,NA,0.0265821833333,31.85,1.54925754444,8.61111111111,12260,Metropolitan Statistical Area,556877.0,3270.3,170.3,1098.6
"Augusta-Waterville, ME",Fall,44.312319,-69.786717,4.91,20.65,NA,NA,8.30769230769,7.69230769231,NA,NA,NA,NA,NA,NA,NA,2.72022933333,4.55555555556,0.0158026666667,23.0,-0.075926,0.0,12300,Micropolitan Statistical Area,122151.0,867.5,140.8,428.3
